ID,대출등급
TEST_08242,C
TEST_08243,A
TEST_08244,C
TEST_08245,B
TEST_08246,B
TEST_08247,B
TEST_08248,C
TEST_08249,E
TEST_08250,C
TEST_08251,C
TEST_08252,A
TEST_08253,A
TEST_08254,B
TEST_08255,B
TEST_08256,B
TEST_08257,B
TEST_08258,B
TEST_08259,C
TEST_08260,D
TEST_08261,C
TEST_08262,B
TEST_08263,B
TEST_08264,A
TEST_08265,C
TEST_08266,A
TEST_08267,A
TEST_08268,B
TEST_08269,A
TEST_08270,D
TEST_08271,A
TEST_08272,B
TEST_08273,B
TEST_08274,B
TEST_08275,C
TEST_08276,E
TEST_08277,E
TEST_08278,C
TEST_08279,D
TEST_08280,C
TEST_08281,A
TEST_08282,B
TEST_08283,E
TEST_08284,B
TEST_08285,B
TEST_08286,D
TEST_08287,A
TEST_08288,A
TEST_08289,A
TEST_08290,C
TEST_08291,C
TEST_08292,D
TEST_08293,B
TEST_08294,C
TEST_08295,F
TEST_08296,B
TEST_08297,B
TEST_08298,C
TEST_08299,D
TEST_08300,C
TEST_08301,C
TEST_08302,A
TEST_08303,B
TEST_08304,E
TEST_08305,B
TEST_08306,C
TEST_08307,A
TEST_08308,B
TEST_08309,A
TEST_08310,G
TEST_08311,C
TEST_08312,C
TEST_08313,D
TEST_08314,A
TEST_08315,C
TEST_08316,B
TEST_08317,C
TEST_08318,C
TEST_08319,E
TEST_08320,B
TEST_08321,C
TEST_08322,C
TEST_08323,B
TEST_08324,C
TEST_08325,B
TEST_08326,D
TEST_08327,C
TEST_08328,D
TEST_08329,C
TEST_08330,E
TEST_08331,C
TEST_08332,C
TEST_08333,B
TEST_08334,B
TEST_08335,A
TEST_08336,A
TEST_08337,C
TEST_08338,C
TEST_08339,B
TEST_08340,B
TEST_08341,B
TEST_08342,C
TEST_08343,A
TEST_08344,D
TEST_08345,B
TEST_08346,E
TEST_08347,D
TEST_08348,A
TEST_08349,B
TEST_08350,B
TEST_08351,B
TEST_08352,B
TEST_08353,E
TEST_08354,C
TEST_08355,C
TEST_08356,C
TEST_08357,D
TEST_08358,A
TEST_08359,D
TEST_08360,A
TEST_08361,C
TEST_08362,C
TEST_08363,B
TEST_08364,D
TEST_08365,B
TEST_08366,B
TEST_08367,C
TEST_08368,B
TEST_08369,C
TEST_08370,C
TEST_08371,C
TEST_08372,E
TEST_08373,A
TEST_08374,C
TEST_08375,C
TEST_08376,C
TEST_08377,B
TEST_08378,B
TEST_08379,B
TEST_08380,C
TEST_08381,C
TEST_08382,D
TEST_08383,B
TEST_08384,B
TEST_08385,A
TEST_08386,A
TEST_08387,E
TEST_08388,C
TEST_08389,A
TEST_08390,B
TEST_08391,B
TEST_08392,B
TEST_08393,C
TEST_08394,B
TEST_08395,D
TEST_08396,B
TEST_08397,B
TEST_08398,B
TEST_08399,C
TEST_08400,A
TEST_08401,A
TEST_08402,D
TEST_08403,D
TEST_08404,C
TEST_08405,A
TEST_08406,B
TEST_08407,A
TEST_08408,D
TEST_08409,C
TEST_08410,A
TEST_08411,B
TEST_08412,F
TEST_08413,C
TEST_08414,F
TEST_08415,C
TEST_08416,C
TEST_08417,A
TEST_08418,B
TEST_08419,B
TEST_08420,D
TEST_08421,C
TEST_08422,C
TEST_08423,C
TEST_08424,B
TEST_08425,C
TEST_08426,C
TEST_08427,A
TEST_08428,B
TEST_08429,C
TEST_08430,A
TEST_08431,C
TEST_08432,D
TEST_08433,C
TEST_08434,D
TEST_08435,A
TEST_08436,C
TEST_08437,D
TEST_08438,A
TEST_08439,B
TEST_08440,B
TEST_08441,C
TEST_08442,B
TEST_08443,E
TEST_08444,B
TEST_08445,B
TEST_08446,B
TEST_08447,C
TEST_08448,C
TEST_08449,A
TEST_08450,B
TEST_08451,C
TEST_08452,C
TEST_08453,C
TEST_08454,B
TEST_08455,B
TEST_08456,C
TEST_08457,A
TEST_08458,B
TEST_08459,B
TEST_08460,A
TEST_08461,C
TEST_08462,D
TEST_08463,B
TEST_08464,F
TEST_08465,E
TEST_08466,A
TEST_08467,B
TEST_08468,D
TEST_08469,D
TEST_08470,F
TEST_08471,A
TEST_08472,C
TEST_08473,B
TEST_08474,D
TEST_08475,C
TEST_08476,A
TEST_08477,E
TEST_08478,E
TEST_08479,C
TEST_08480,B
TEST_08481,C
TEST_08482,D
TEST_08483,B
TEST_08484,C
TEST_08485,B
TEST_08486,C
TEST_08487,A
TEST_08488,C
TEST_08489,E
TEST_08490,C
TEST_08491,F
TEST_08492,C
TEST_08493,B
TEST_08494,B
TEST_08495,E
TEST_08496,C
TEST_08497,A
TEST_08498,C
TEST_08499,B
TEST_08500,A
TEST_08501,A
TEST_08502,C
TEST_08503,D
TEST_08504,C
TEST_08505,B
TEST_08506,C
TEST_08507,D
TEST_08508,D
TEST_08509,B
TEST_08510,C
TEST_08511,C
TEST_08512,B
TEST_08513,A
TEST_08514,C
TEST_08515,B
TEST_08516,B
TEST_08517,B
TEST_08518,B
TEST_08519,D
TEST_08520,A
TEST_08521,B
TEST_08522,B
TEST_08523,C
TEST_08524,C
TEST_08525,C
TEST_08526,D
TEST_08527,C
TEST_08528,A
TEST_08529,B
TEST_08530,D
TEST_08531,C
TEST_08532,A
TEST_08533,B
TEST_08534,C
TEST_08535,B
TEST_08536,B
TEST_08537,A
TEST_08538,D
TEST_08539,B
TEST_08540,D
TEST_08541,B
TEST_08542,B
TEST_08543,C
TEST_08544,A
TEST_08545,C
TEST_08546,A
TEST_08547,D
TEST_08548,B
TEST_08549,A
TEST_08550,A
TEST_08551,B
TEST_08552,B
TEST_08553,A
TEST_08554,B
TEST_08555,D
TEST_08556,C
TEST_08557,B
TEST_08558,E
TEST_08559,A
TEST_08560,C
TEST_08561,A
TEST_08562,C
TEST_08563,C
TEST_08564,B
TEST_08565,C
TEST_08566,B
TEST_08567,C
TEST_08568,C
TEST_08569,C
TEST_08570,B
TEST_08571,A
TEST_08572,B
TEST_08573,E
TEST_08574,A
TEST_08575,A
TEST_08576,B
TEST_08577,C
TEST_08578,A
TEST_08579,A
TEST_08580,B
TEST_08581,C
TEST_08582,C
TEST_08583,A
TEST_08584,A
TEST_08585,C
TEST_08586,B
TEST_08587,C
TEST_08588,A
TEST_08589,C
TEST_08590,C
TEST_08591,E
TEST_08592,D
TEST_08593,C
TEST_08594,C
TEST_08595,B
TEST_08596,C
TEST_08597,D
TEST_08598,C
TEST_08599,D
TEST_08600,B
TEST_08601,C
TEST_08602,B
TEST_08603,C
TEST_08604,C
TEST_08605,B
TEST_08606,D
TEST_08607,E
TEST_08608,B
TEST_08609,C
TEST_08610,B
TEST_08611,C
TEST_08612,B
TEST_08613,B
TEST_08614,D
TEST_08615,D
TEST_08616,B
TEST_08617,F
TEST_08618,A
TEST_08619,D
TEST_08620,C
TEST_08621,C
TEST_08622,B
TEST_08623,B
TEST_08624,C
TEST_08625,A
TEST_08626,D
TEST_08627,F
TEST_08628,F
TEST_08629,C
TEST_08630,E
TEST_08631,A
TEST_08632,C
TEST_08633,A
TEST_08634,C
TEST_08635,C
TEST_08636,C
TEST_08637,B
TEST_08638,C
TEST_08639,C
TEST_08640,C
TEST_08641,C
TEST_08642,C
TEST_08643,B
TEST_08644,C
TEST_08645,C
TEST_08646,B
TEST_08647,D
TEST_08648,C
TEST_08649,B
TEST_08650,D
TEST_08651,A
TEST_08652,C
TEST_08653,C
TEST_08654,C
TEST_08655,B
TEST_08656,B
TEST_08657,C
TEST_08658,D
TEST_08659,F
TEST_08660,B
TEST_08661,C
TEST_08662,C
TEST_08663,B
TEST_08664,C
TEST_08665,B
TEST_08666,B
TEST_08667,B
TEST_08668,C
TEST_08669,E
TEST_08670,B
TEST_08671,C
TEST_08672,E
TEST_08673,D
TEST_08674,E
TEST_08675,C
TEST_08676,B
TEST_08677,B
TEST_08678,C
TEST_08679,D
TEST_08680,A
TEST_08681,D
TEST_08682,A
TEST_08683,D
TEST_08684,B
TEST_08685,A
TEST_08686,C
TEST_08687,C
TEST_08688,B
TEST_08689,C
TEST_08690,B
TEST_08691,B
TEST_08692,C
TEST_08693,B
TEST_08694,D
TEST_08695,A
TEST_08696,B
TEST_08697,C
TEST_08698,B
TEST_08699,E
TEST_08700,C
TEST_08701,C
TEST_08702,A
TEST_08703,B
TEST_08704,B
TEST_08705,C
TEST_08706,C
TEST_08707,B
TEST_08708,B
TEST_08709,A
TEST_08710,B
TEST_08711,B
TEST_08712,C
TEST_08713,D
TEST_08714,D
TEST_08715,D
TEST_08716,B
TEST_08717,F
TEST_08718,A
TEST_08719,B
TEST_08720,B
TEST_08721,B
TEST_08722,B
TEST_08723,E
TEST_08724,B
TEST_08725,C
TEST_08726,C
TEST_08727,C
TEST_08728,A
TEST_08729,A
TEST_08730,D
TEST_08731,B
TEST_08732,B
TEST_08733,C
TEST_08734,A
TEST_08735,B
TEST_08736,B
TEST_08737,A
TEST_08738,B
TEST_08739,B
TEST_08740,A
TEST_08741,D
TEST_08742,A
TEST_08743,C
TEST_08744,D
TEST_08745,B
TEST_08746,B
TEST_08747,D
TEST_08748,C
TEST_08749,A
TEST_08750,C
TEST_08751,D
TEST_08752,C
TEST_08753,B
TEST_08754,C
TEST_08755,B
TEST_08756,B
TEST_08757,A
TEST_08758,A
TEST_08759,D
TEST_08760,A
TEST_08761,C
TEST_08762,D
TEST_08763,B
TEST_08764,E
TEST_08765,A
TEST_08766,B
TEST_08767,C
TEST_08768,B
TEST_08769,C
TEST_08770,A
TEST_08771,D
TEST_08772,F
TEST_08773,E
TEST_08774,A
TEST_08775,C
TEST_08776,B
TEST_08777,A
TEST_08778,C
TEST_08779,B
TEST_08780,C
TEST_08781,A
TEST_08782,C
TEST_08783,D
TEST_08784,C
TEST_08785,C
TEST_08786,B
TEST_08787,D
TEST_08788,B
TEST_08789,C
TEST_08790,D
TEST_08791,D
TEST_08792,E
TEST_08793,A
TEST_08794,B
TEST_08795,B
TEST_08796,A
TEST_08797,C
TEST_08798,A
TEST_08799,A
TEST_08800,C
TEST_08801,D
TEST_08802,C
TEST_08803,C
TEST_08804,C
TEST_08805,A
TEST_08806,F
TEST_08807,D
TEST_08808,D
TEST_08809,D
TEST_08810,B
TEST_08811,C
TEST_08812,B
TEST_08813,A
TEST_08814,E
TEST_08815,D
TEST_08816,C
TEST_08817,A
TEST_08818,A
TEST_08819,C
TEST_08820,A
TEST_08821,C
TEST_08822,E
TEST_08823,C
TEST_08824,C
TEST_08825,C
TEST_08826,D
TEST_08827,D
TEST_08828,B
TEST_08829,B
TEST_08830,C
TEST_08831,C
TEST_08832,B
TEST_08833,B
TEST_08834,C
TEST_08835,B
TEST_08836,B
TEST_08837,C
TEST_08838,E
TEST_08839,C
TEST_08840,C
TEST_08841,C
TEST_08842,B
TEST_08843,A
TEST_08844,A
TEST_08845,D
TEST_08846,D
TEST_08847,A
TEST_08848,B
TEST_08849,D
TEST_08850,B
TEST_08851,A
TEST_08852,B
TEST_08853,B
TEST_08854,A
TEST_08855,B
TEST_08856,C
TEST_08857,B
TEST_08858,B
TEST_08859,F
TEST_08860,A
TEST_08861,B
TEST_08862,D
TEST_08863,E
TEST_08864,B
TEST_08865,D
TEST_08866,B
TEST_08867,C
TEST_08868,B
TEST_08869,C
TEST_08870,D
TEST_08871,D
TEST_08872,C
TEST_08873,C
TEST_08874,B
TEST_08875,B
TEST_08876,B
TEST_08877,C
TEST_08878,D
TEST_08879,B
TEST_08880,B
TEST_08881,D
TEST_08882,B
TEST_08883,C
TEST_08884,A
TEST_08885,C
TEST_08886,D
TEST_08887,A
TEST_08888,C
TEST_08889,C
TEST_08890,C
TEST_08891,A
TEST_08892,C
TEST_08893,C
TEST_08894,A
TEST_08895,C
TEST_08896,C
TEST_08897,B
TEST_08898,B
TEST_08899,B
TEST_08900,C
TEST_08901,D
TEST_08902,B
TEST_08903,B
TEST_08904,C
TEST_08905,D
TEST_08906,B
TEST_08907,C
TEST_08908,E
TEST_08909,D
TEST_08910,C
TEST_08911,C
TEST_08912,B
TEST_08913,C
TEST_08914,C
TEST_08915,C
TEST_08916,C
TEST_08917,A
TEST_08918,C
TEST_08919,B
TEST_08920,A
TEST_08921,A
TEST_08922,A
TEST_08923,A
TEST_08924,E
TEST_08925,D
TEST_08926,C
TEST_08927,C
TEST_08928,C
TEST_08929,C
TEST_08930,C
TEST_08931,A
TEST_08932,E
TEST_08933,C
TEST_08934,C
TEST_08935,C
TEST_08936,C
TEST_08937,B
TEST_08938,C
TEST_08939,D
TEST_08940,C
TEST_08941,B
TEST_08942,B
TEST_08943,D
TEST_08944,A
TEST_08945,C
TEST_08946,C
TEST_08947,B
TEST_08948,A
TEST_08949,E
TEST_08950,C
TEST_08951,B
TEST_08952,A
TEST_08953,A
TEST_08954,B
TEST_08955,A
TEST_08956,C
TEST_08957,C
TEST_08958,B
TEST_08959,D
TEST_08960,D
TEST_08961,D
TEST_08962,D
TEST_08963,B
TEST_08964,D
TEST_08965,B
TEST_08966,D
TEST_08967,C
TEST_08968,B
TEST_08969,B
TEST_08970,A
TEST_08971,A
TEST_08972,C
TEST_08973,B
TEST_08974,D
TEST_08975,B
TEST_08976,E
TEST_08977,A
TEST_08978,B
TEST_08979,B
TEST_08980,C
TEST_08981,A
TEST_08982,D
TEST_08983,B
TEST_08984,C
TEST_08985,D
TEST_08986,D
TEST_08987,C
TEST_08988,A
TEST_08989,D
TEST_08990,D
TEST_08991,B
TEST_08992,C
TEST_08993,E
TEST_08994,C
TEST_08995,C
TEST_08996,B
TEST_08997,B
TEST_08998,A
TEST_08999,A
TEST_09000,C
TEST_09001,C
TEST_09002,D
TEST_09003,B
TEST_09004,D
TEST_09005,D
TEST_09006,A
TEST_09007,E
TEST_09008,E
TEST_09009,C
TEST_09010,A
TEST_09011,E
TEST_09012,C
TEST_09013,C
TEST_09014,C
TEST_09015,A
TEST_09016,C
TEST_09017,A
TEST_09018,A
TEST_09019,C
TEST_09020,E
TEST_09021,D
TEST_09022,A
TEST_09023,B
TEST_09024,A
TEST_09025,B
TEST_09026,C
TEST_09027,B
TEST_09028,C
TEST_09029,A
TEST_09030,A
TEST_09031,F
TEST_09032,A
TEST_09033,C
TEST_09034,B
TEST_09035,C
TEST_09036,D
TEST_09037,C
TEST_09038,C
TEST_09039,D
TEST_09040,A
TEST_09041,A
TEST_09042,B
TEST_09043,C
TEST_09044,A
TEST_09045,B
TEST_09046,C
TEST_09047,B
TEST_09048,A
TEST_09049,C
TEST_09050,E
TEST_09051,A
TEST_09052,B
TEST_09053,C
TEST_09054,C
TEST_09055,D
TEST_09056,A
TEST_09057,A
TEST_09058,B
TEST_09059,B
TEST_09060,A
TEST_09061,D
TEST_09062,B
TEST_09063,D
TEST_09064,C
TEST_09065,C
TEST_09066,A
TEST_09067,C
TEST_09068,A
TEST_09069,C
TEST_09070,E
TEST_09071,F
TEST_09072,B
TEST_09073,B
TEST_09074,D
TEST_09075,B
TEST_09076,E
TEST_09077,B
TEST_09078,B
TEST_09079,B
TEST_09080,C
TEST_09081,C
TEST_09082,B
TEST_09083,G
TEST_09084,B
TEST_09085,B
TEST_09086,C
TEST_09087,F
TEST_09088,E
TEST_09089,C
TEST_09090,D
TEST_09091,B
TEST_09092,D
TEST_09093,A
TEST_09094,C
TEST_09095,C
TEST_09096,D
TEST_09097,D
TEST_09098,B
TEST_09099,F
TEST_09100,B
TEST_09101,E
TEST_09102,B
TEST_09103,C
TEST_09104,D
TEST_09105,A
TEST_09106,C
TEST_09107,B
TEST_09108,C
TEST_09109,B
TEST_09110,A
TEST_09111,B
TEST_09112,A
TEST_09113,A
TEST_09114,B
TEST_09115,A
TEST_09116,C
TEST_09117,C
TEST_09118,C
TEST_09119,B
TEST_09120,A
TEST_09121,B
TEST_09122,A
TEST_09123,B
TEST_09124,E
TEST_09125,F
TEST_09126,D
TEST_09127,C
TEST_09128,C
TEST_09129,C
TEST_09130,B
TEST_09131,C
TEST_09132,B
TEST_09133,B
TEST_09134,B
TEST_09135,A
TEST_09136,A
TEST_09137,A
TEST_09138,C
TEST_09139,D
TEST_09140,E
TEST_09141,B
TEST_09142,D
TEST_09143,C
TEST_09144,E
TEST_09145,B
TEST_09146,D
TEST_09147,D
TEST_09148,C
TEST_09149,E
TEST_09150,C
TEST_09151,C
TEST_09152,A
TEST_09153,B
TEST_09154,B
TEST_09155,B
TEST_09156,C
TEST_09157,C
TEST_09158,B
TEST_09159,C
TEST_09160,C
TEST_09161,A
TEST_09162,C
TEST_09163,A
TEST_09164,E
TEST_09165,B
TEST_09166,B
TEST_09167,C
TEST_09168,C
TEST_09169,C
TEST_09170,B
TEST_09171,E
TEST_09172,A
TEST_09173,B
TEST_09174,C
TEST_09175,B
TEST_09176,B
TEST_09177,B
TEST_09178,C
TEST_09179,C
TEST_09180,C
TEST_09181,B
TEST_09182,A
TEST_09183,A
TEST_09184,C
TEST_09185,B
TEST_09186,A
TEST_09187,B
TEST_09188,D
TEST_09189,B
TEST_09190,C
TEST_09191,B
TEST_09192,B
TEST_09193,C
TEST_09194,C
TEST_09195,B
TEST_09196,E
TEST_09197,B
TEST_09198,A
TEST_09199,A
TEST_09200,C
TEST_09201,D
TEST_09202,D
TEST_09203,F
TEST_09204,F
TEST_09205,B
TEST_09206,F
TEST_09207,D
TEST_09208,B
TEST_09209,D
TEST_09210,B
TEST_09211,B
TEST_09212,D
TEST_09213,B
TEST_09214,B
TEST_09215,B
TEST_09216,C
TEST_09217,B
TEST_09218,B
TEST_09219,B
TEST_09220,B
TEST_09221,D
TEST_09222,A
TEST_09223,C
TEST_09224,B
TEST_09225,C
TEST_09226,C
TEST_09227,A
TEST_09228,B
TEST_09229,B
TEST_09230,C
TEST_09231,C
TEST_09232,C
TEST_09233,C
TEST_09234,A
TEST_09235,D
TEST_09236,A
TEST_09237,C
TEST_09238,A
TEST_09239,D
TEST_09240,C
TEST_09241,C
TEST_09242,B
TEST_09243,D
TEST_09244,E
TEST_09245,A
TEST_09246,C
TEST_09247,C
TEST_09248,B
TEST_09249,C
TEST_09250,B
TEST_09251,B
TEST_09252,B
TEST_09253,C
TEST_09254,B
TEST_09255,B
TEST_09256,B
TEST_09257,B
TEST_09258,A
TEST_09259,B
TEST_09260,C
TEST_09261,C
TEST_09262,B
TEST_09263,B
TEST_09264,C
TEST_09265,C
TEST_09266,E
TEST_09267,A
TEST_09268,A
TEST_09269,B
TEST_09270,B
TEST_09271,A
TEST_09272,D
TEST_09273,B
TEST_09274,C
TEST_09275,B
TEST_09276,A
TEST_09277,D
TEST_09278,A
TEST_09279,D
TEST_09280,D
TEST_09281,C
TEST_09282,C
TEST_09283,A
TEST_09284,E
TEST_09285,B
TEST_09286,C
TEST_09287,C
TEST_09288,A
TEST_09289,D
TEST_09290,B
TEST_09291,B
TEST_09292,C
TEST_09293,C
TEST_09294,E
TEST_09295,E
TEST_09296,B
TEST_09297,C
TEST_09298,C
TEST_09299,C
TEST_09300,B
TEST_09301,B
TEST_09302,B
TEST_09303,C
TEST_09304,B
TEST_09305,C
TEST_09306,B
TEST_09307,D
TEST_09308,E
TEST_09309,C
TEST_09310,C
TEST_09311,A
TEST_09312,A
TEST_09313,C
TEST_09314,D
TEST_09315,B
TEST_09316,B
TEST_09317,D
TEST_09318,B
TEST_09319,F
TEST_09320,C
TEST_09321,A
TEST_09322,A
TEST_09323,A
TEST_09324,D
TEST_09325,B
TEST_09326,C
TEST_09327,A
TEST_09328,C
TEST_09329,A
TEST_09330,B
TEST_09331,B
TEST_09332,C
TEST_09333,C
TEST_09334,C
TEST_09335,B
TEST_09336,A
TEST_09337,B
TEST_09338,C
TEST_09339,D
TEST_09340,B
TEST_09341,B
TEST_09342,B
TEST_09343,C
TEST_09344,C
TEST_09345,B
TEST_09346,E
TEST_09347,B
TEST_09348,B
TEST_09349,A
TEST_09350,B
TEST_09351,C
TEST_09352,C
TEST_09353,A
TEST_09354,E
TEST_09355,D
TEST_09356,A
TEST_09357,C
TEST_09358,B
TEST_09359,D
TEST_09360,D
TEST_09361,B
TEST_09362,D
TEST_09363,C
TEST_09364,B
TEST_09365,B
TEST_09366,E
TEST_09367,C
TEST_09368,B
TEST_09369,C
TEST_09370,B
TEST_09371,C
TEST_09372,E
TEST_09373,D
TEST_09374,C
TEST_09375,B
TEST_09376,D
TEST_09377,C
TEST_09378,C
TEST_09379,C
TEST_09380,A
TEST_09381,F
TEST_09382,B
TEST_09383,C
TEST_09384,D
TEST_09385,A
TEST_09386,B
TEST_09387,C
TEST_09388,C
TEST_09389,A
TEST_09390,F
TEST_09391,B
TEST_09392,C
TEST_09393,D
TEST_09394,A
TEST_09395,B
TEST_09396,E
TEST_09397,E
TEST_09398,A
TEST_09399,D
TEST_09400,A
TEST_09401,B
TEST_09402,C
TEST_09403,B
TEST_09404,C
TEST_09405,C
TEST_09406,B
TEST_09407,C
TEST_09408,A
TEST_09409,D
TEST_09410,B
TEST_09411,B
TEST_09412,B
TEST_09413,C
TEST_09414,C
TEST_09415,B
TEST_09416,C
TEST_09417,F
TEST_09418,C
TEST_09419,B
TEST_09420,C
TEST_09421,A
TEST_09422,C
TEST_09423,C
TEST_09424,E
TEST_09425,A
TEST_09426,B
TEST_09427,B
TEST_09428,B
TEST_09429,A
TEST_09430,C
TEST_09431,A
TEST_09432,B
TEST_09433,A
TEST_09434,C
TEST_09435,E
TEST_09436,C
TEST_09437,B
TEST_09438,B
TEST_09439,F
TEST_09440,C
TEST_09441,B
TEST_09442,C
TEST_09443,B
TEST_09444,C
TEST_09445,A
TEST_09446,C
TEST_09447,D
TEST_09448,A
TEST_09449,A
TEST_09450,D
TEST_09451,A
TEST_09452,A
TEST_09453,B
TEST_09454,C
TEST_09455,C
TEST_09456,A
TEST_09457,D
TEST_09458,D
TEST_09459,B
TEST_09460,B
TEST_09461,B
TEST_09462,C
TEST_09463,C
TEST_09464,C
TEST_09465,C
TEST_09466,A
TEST_09467,B
TEST_09468,E
TEST_09469,C
TEST_09470,B
TEST_09471,E
TEST_09472,A
TEST_09473,E
TEST_09474,C
TEST_09475,A
TEST_09476,B
TEST_09477,D
TEST_09478,A
TEST_09479,D
TEST_09480,B
TEST_09481,E
TEST_09482,B
TEST_09483,D
TEST_09484,C
TEST_09485,B
TEST_09486,B
TEST_09487,C
TEST_09488,B
TEST_09489,B
TEST_09490,B
TEST_09491,A
TEST_09492,B
TEST_09493,C
TEST_09494,A
TEST_09495,B
TEST_09496,B
TEST_09497,C
TEST_09498,B
TEST_09499,A
TEST_09500,B
TEST_09501,E
TEST_09502,A
TEST_09503,C
TEST_09504,B
TEST_09505,B
TEST_09506,A
TEST_09507,C
TEST_09508,B
TEST_09509,A
TEST_09510,B
TEST_09511,C
TEST_09512,C
TEST_09513,B
TEST_09514,B
TEST_09515,D
TEST_09516,C
TEST_09517,B
TEST_09518,B
TEST_09519,C
TEST_09520,E
TEST_09521,C
TEST_09522,B
TEST_09523,C
TEST_09524,C
TEST_09525,B
TEST_09526,B
TEST_09527,E
TEST_09528,C
TEST_09529,E
TEST_09530,D
TEST_09531,A
TEST_09532,B
TEST_09533,D
TEST_09534,A
TEST_09535,C
TEST_09536,D
TEST_09537,B
TEST_09538,B
TEST_09539,A
TEST_09540,D
TEST_09541,D
TEST_09542,B
TEST_09543,E
TEST_09544,D
TEST_09545,E
TEST_09546,D
TEST_09547,E
TEST_09548,A
TEST_09549,A
TEST_09550,B
TEST_09551,A
TEST_09552,C
TEST_09553,C
TEST_09554,C
TEST_09555,D
TEST_09556,D
TEST_09557,A
TEST_09558,C
TEST_09559,C
TEST_09560,G
TEST_09561,B
TEST_09562,A
TEST_09563,C
TEST_09564,E
TEST_09565,C
TEST_09566,C
TEST_09567,C
TEST_09568,A
TEST_09569,B
TEST_09570,C
TEST_09571,C
TEST_09572,C
TEST_09573,E
TEST_09574,B
TEST_09575,C
TEST_09576,D
TEST_09577,E
TEST_09578,D
TEST_09579,B
TEST_09580,B
TEST_09581,C
TEST_09582,D
TEST_09583,C
TEST_09584,C
TEST_09585,C
TEST_09586,B
TEST_09587,C
TEST_09588,B
TEST_09589,C
TEST_09590,A
TEST_09591,C
TEST_09592,E
TEST_09593,A
TEST_09594,B
TEST_09595,B
TEST_09596,B
TEST_09597,B
TEST_09598,A
TEST_09599,B
TEST_09600,B
TEST_09601,A
TEST_09602,D
TEST_09603,E
TEST_09604,D
TEST_09605,B
TEST_09606,A
TEST_09607,A
TEST_09608,B
TEST_09609,A
TEST_09610,A
TEST_09611,B
TEST_09612,C
TEST_09613,A
TEST_09614,D
TEST_09615,C
TEST_09616,B
TEST_09617,E
TEST_09618,E
TEST_09619,C
TEST_09620,E
TEST_09621,C
TEST_09622,B
TEST_09623,C
TEST_09624,A
TEST_09625,B
TEST_09626,C
TEST_09627,D
TEST_09628,B
TEST_09629,C
TEST_09630,B
TEST_09631,D
TEST_09632,E
TEST_09633,B
TEST_09634,A
TEST_09635,D
TEST_09636,B
TEST_09637,E
TEST_09638,A
TEST_09639,D
TEST_09640,B
TEST_09641,B
TEST_09642,B
TEST_09643,A
TEST_09644,B
TEST_09645,B
TEST_09646,B
TEST_09647,D
TEST_09648,B
TEST_09649,A
TEST_09650,G
TEST_09651,B
TEST_09652,B
TEST_09653,B
TEST_09654,E
TEST_09655,E
TEST_09656,C
TEST_09657,C
TEST_09658,B
TEST_09659,G
TEST_09660,A
TEST_09661,C
TEST_09662,C
TEST_09663,C
TEST_09664,C
TEST_09665,A
TEST_09666,B
TEST_09667,C
TEST_09668,B
TEST_09669,B
TEST_09670,C
TEST_09671,C
TEST_09672,C
TEST_09673,E
TEST_09674,C
TEST_09675,F
TEST_09676,C
TEST_09677,C
TEST_09678,A
TEST_09679,C
TEST_09680,E
TEST_09681,A
TEST_09682,C
TEST_09683,A
TEST_09684,A
TEST_09685,B
TEST_09686,A
TEST_09687,A
TEST_09688,E
TEST_09689,A
TEST_09690,C
TEST_09691,A
TEST_09692,B
TEST_09693,C
TEST_09694,B
TEST_09695,B
TEST_09696,A
TEST_09697,B
TEST_09698,E
TEST_09699,A
TEST_09700,D
TEST_09701,A
TEST_09702,B
TEST_09703,C
TEST_09704,A
TEST_09705,C
TEST_09706,C
TEST_09707,C
TEST_09708,B
TEST_09709,B
TEST_09710,B
TEST_09711,C
TEST_09712,A
TEST_09713,C
TEST_09714,A
TEST_09715,C
TEST_09716,D
TEST_09717,B
TEST_09718,B
TEST_09719,A
TEST_09720,B
TEST_09721,F
TEST_09722,C
TEST_09723,E
TEST_09724,C
TEST_09725,A
TEST_09726,C
TEST_09727,C
TEST_09728,B
TEST_09729,B
TEST_09730,B
TEST_09731,B
TEST_09732,C
TEST_09733,C
TEST_09734,B
TEST_09735,A
TEST_09736,A
TEST_09737,A
TEST_09738,C
TEST_09739,B
TEST_09740,B
TEST_09741,A
TEST_09742,C
TEST_09743,B
TEST_09744,C
TEST_09745,C
TEST_09746,C
TEST_09747,C
TEST_09748,C
TEST_09749,C
TEST_09750,E
TEST_09751,A
TEST_09752,C
TEST_09753,A
TEST_09754,B
TEST_09755,B
TEST_09756,C
TEST_09757,B
TEST_09758,A
TEST_09759,C
TEST_09760,C
TEST_09761,E
TEST_09762,A
TEST_09763,C
TEST_09764,C
TEST_09765,F
TEST_09766,D
TEST_09767,C
TEST_09768,C
TEST_09769,A
TEST_09770,C
TEST_09771,C
TEST_09772,B
TEST_09773,E
TEST_09774,B
TEST_09775,E
TEST_09776,D
TEST_09777,C
TEST_09778,A
TEST_09779,B
TEST_09780,A
TEST_09781,B
TEST_09782,C
TEST_09783,E
TEST_09784,A
TEST_09785,D
TEST_09786,D
TEST_09787,A
TEST_09788,B
TEST_09789,A
TEST_09790,D
TEST_09791,A
TEST_09792,C
TEST_09793,D
TEST_09794,B
TEST_09795,C
